yarn_company_name,n
Solkustens Spinnverkstad,4
Solstice Yarns,51
SolvangbySara,1
Somborne Shetlands,1
Some Assembly Required,6
Somerset Design Collection,3
Somerset Yarns,1
Somerstash Yarns,2
Something Wicked,1
Sommer Wolle,10
Sommerfuglen,1
Sonas,2
Sonder Yarn Co.,10
Sonder Yarns,3
Sonderposten,2
Songbird Yarn & Fibres,10
Songbyrdy,2
Sonia Tricotte,1
Sonjizu Wolldesign,1
Sonnet of the Moon,3
Sonoran Desert Dyed Fibers,3
Soobelle Yarn,8
Sooke Yarn & Fibre Farm Yarn,2
Sophie's Toes,4
Sorgine Yarns,1
Sosae Caetano Fiber Arts,9
Soul Wool,6
SouryLaine,2
South Beach Yarns Co.,1
South Downs Yarn,3
South Fork Farms,1
South Maid,1
South Paw Yarns,3
South Pole,1
South West Trading Company,8
South Wool Company,3
Southdown,1
Southern Cross Fibre,3
Southern Skeins,9
Southern Storytime,1
Southwest Spectrum,3
Soven d.o.o.,1
Sovetskaya zvezda (Советская звезда),1
Sowo4you,1
SpaceCadet,16
Spacefrog,3
Spago Yarn,2
Spar Kjøp,5
Spargur Yarn Co.,3
Spark Story,9
SparkleShan Yarns,2
Spartickes Dyes,4
Species,1
Speckled Finch Studios,9
Specktacular Yarns,2
Spectra,4
Spectrum,1
Spectrum Dyed Yarns,3
Spectrum Fibre,8
Spectrum Yarns Ltd,3
Speedyneedle,1
Spellbound Fiber Co.,2
Spencer Hill Naturally Dyed Yarn,6
Spiffy Knits,1
Spin City UK,1
Spin City Yarns,1
Spin Monkeys,1
Spin Span Spun,3
SpinSpanSpun,3
SpinSpun,1
SpinStitchSew,3
Spinaway Farm,2
Spincerely yours,6
Spincycle Yarns,9
Spindelicious Yarn and Wool Works,2
Spinderella,2
Spinderella Fibers,3
Spindipity!,1
Spindle Cat Studio,2
Spindle City Yarns,1
Spindle Warps Yarns,4
Spindle Yarns,5
Spindlefrog,7
Spindrift Crafts,1
Spingodin,2
Spinner's Candy,1
Spinneretta's Studio,6
Spinnerette Fibers,1
Spinners Hill,4
Spinning Awesome Good,8
Spinning Bunny,12
Spinning Colors,6
Spinning Fates by Laurel McWilliams,1
Spinning Flock Farm,3
Spinning Joy,3
Spinning Mermaid Fibers,2
Spinning Mule Fibers,2
Spinning Yarns Weaving Tales,8
Spinning a Yarn,4
Spinning a Yarn NZ,5
Spinning the Web,3
SpinningFates,17
Spinnwebstube Yarn,33
Spinrite,10
Spinspul,2
Spiraling,4
Spirit Trail Fiberworks,21
SpiritSong Studio,3
Spirited Fibers,1
Splash of Color Yarns,4
Splendor,4
Spoiled Greyhounds of the North,1
Sporfarm,2
Spotlight,8
Spotted Circus,5
Spotted Ewe Fibers,8
Sprightly Yarns,6
Sprigs and Stone,9
Spring Gate Farm,4
Spring Harvest Farms,2
Spring Harvest Mill,1
Spring Hills Farm,1
Springtide Farm,3
Springtree Road,17
Springvalley Yarns by Alabama Fiber Dreams,4
Sprinkled Fibers by Lindsay,3
Spritely Goods,6
Spritely Yarn,1
"Spruce Dragon, LLC",7
Spry Whimsy Fiber Arts,1
Spud & Chloë,3
Spun Fiber Co,4
Spun Fibre Arts,3
Spun Right Round,13
Spun Ware Over the Rainbow,2
SpunBySuzanne,1
SpunDreamz,1
SpunWell,1
Spunky Eclectic,58
Spunkyarn,1
Spycher-Handwerk,1
Spøtegarn,8
Squeaky Elliot,8
Squeeful Yarns,4
Squiggle Yarn Co,4
Squirrel Mountain Fiber Arts,2
Squirrel Stash,4
Squirrel's Yarns,29
SquishyMcDo,2
Squoosh Fiberarts,34
Srt.Yarn,2
St Mark,1
St. George,10
St. Seraphina Knits,3
Stacy Charles Fine Yarns,16
Stadtwaldvogel,1
Stafil,2
Stagecoach Yarns,1
Stahl,1
Stained Skeins,1
Stansborough Fibres,5
Star Castle Fiber Mill,2
Star Fiber Studio,5
Star Seed Yarn,2
StarGazer Farm Suri Alpacas,1
StarKnits,1
Starbright Muse Fibers,5
Starbug Knits,2
Starcroft,4
Stardust Fiber Studio,7
Stardust Fibers,2
StardustSpinworks,5
Stardys Spinnerey,3
Starlight Knitting Society,1
Stash,1
Stash Enhancement,1
Stash Fibres,1
Stash Fine Yarns,1
Stash Up Yarns,5
Steam Valley Fiber,6
Steel City Fiber Collective,5
Steffis Wollzauber,3
StefisWolle,3
Steinbach Wolle,49
Stella Ackroyd,1
Stella Luna Fiber Co,2
Stellar Fibreworks,8
Stellar Needlecraft,1
Stellar Yarn,1
Stenkyrka Ullspinneri,1
Stenliyarn,27
Stentorp,1
Stephanie's Studio & Yarn,1
Stepping Stone Farm Alpacas,1
Sterling Collection,2
Sterling Ridge Studio,16
Sternenstaub,18
StevenBe,1
Stevens Llama Tique,1
Stewart Yarns,5
Stick + String,1
Stick Chick Designs,11
Stick och Spinn,3
Sticka mera,1
Sticks & Cups,6
Sticky Peas,2
Still River Mill,28
Stimpylab,10
Stitch & Story,8
Stitch Abeille,2
Stitch Diva Studios,3
Stitch Hand Paints,1
Stitch Knotty,2
Stitch Mischief,9
Stitch Noir,5
Stitch Party,3
Stitch Please Yarns,4
Stitch Sisterz,5
Stitch Solihull,4
Stitch Studio by Nicole,47
Stitch Stuff Yarn,5
Stitch Together,22
Stitchcraft & Wizardry,4
Stitches 'n Rows,3
Stitches Under the Sun,8
Stitching for Sanity Handspun,2
Stitchjones,18
Stix Yarn & Fibre,3
Stockholm Woolery,5
Stoddart Family Farm,3
Stof 2000,3
Stolen Stitches,4
Stone And String,5
Stone Barn Fibers | Gypsy Girl Creations,5
Stone Edge Fibers,2
Stone Soup Fibers,2
Stone Wool,9
Stonehedge Fiber Mill,9
Stonehill Spinning Ltd.,2
Stoney Hedge Farm,1
Stoney Pond Farm,1
Stony Hill Fiber Arts,1
Stony Lake Yarns,1
Stony Mountain Fibers,2
Stoorstålka,2
Storex,3
Storied Yarns,19
Stork Yarns,1
Storm in the Attic,12
Story Spun Yarns,2
Storybook Art & Fibre,2
Storyteller,8
Storytelling Yarn,3
Storytime Fibres,1
Storyweaver Yarn,2
Stowe Fabric & Yarn,2
Stramba Farm Yarn,1
Stranded Dyeworks,12
Stranded In Oz,28
Strathearn Fleece & Fibre,2
Strauss Innovation,3
Strawberry Fields Yarns,3
Strawberry Patches Yarns,2
Stray Cat Socks,5
Strengels,4
Stress Knits,9
Strick Dich Glücklich,9
Strick Strick Hurra- die Küstenwolle,1
Strick mit Kick,9
Strick-Eule,1
Strick-Werkstatt,2
Strick.bar,1
Strickeldi Strackeldi Struck,5
Stricken Smitten,13
Stricken im Zoo,2
Stricken ohne Naht,1
Strickengel Designs,1
Strickfuchs,5
Strickjulchen,2
Stricklilly's Bunte Wolle,6
Strickness,1
Strickoholic,6
Stricktruhe,1
Strickwear,1
Strickwerk,1
Strictly Hand Dyed,2
Strikdesign,1
Strikk,2
Strikkeboden,2
Strikkedilla,1
Strikkefeber,2
String Theory Colorworks,17
String Theory Hand Dyed Yarn,1
String Yarns NYC,25
Strings & Yarn,1
Stringthing's Handspun Yarns,1
Striped Stitches,2
Stripey Cat Yarns,4
Strung Out Yarns,2
Studio Avenue Six,4
Studio C,3
Studio Cat Knit,1
Studio Donegal,9
Studio June Yarn,33
Studio Meez,12
Studio North,2
"Studio Out Back, LLC",2
Studio Sam and Co,1
Studio Tricot,2
Studio Yarn,1
Studioloo,4
Stulen strikk,2
Stunning Buffalo Studio,1
Stunning String Studio,37
Sturm und Strang,1
Style Studio,1
Stylecraft,83
Stäkets Hantverk & Design,18
SuDan Farm,1
Subculture Yarn,10
Subito Farm,3
Sublime Yarns,13
Suburban Stitcher,15
Succaplokki,1
Succulent Fiber,12
Sue Ryder,1
Suffolk Socks,1
Sugar Apple Creations,1
Sugar Bunny Boulevard,7
Sugar Hippo,2
Sugar River Llamas,1
SugarBubbie,16
SugarMouseKnitting,1
SugarTots,4
Sugarloaf Alpaca Company,1
Sugarplum Circus,16
Sugigarn,1
SuhRim Trading Co. Ltd,1
Sulky,5
Sullivans,29
Summer Camp Fibers,6
Summer Kitchen,1
Summit Rd. Fibers,4
Sumykamvol,2
Sun Valley Fibers,15
SunCrest Orchard Alpacas,1
Sundance Yarns (Herrschner's),29
Sundance Yarns Hand Dyed,2
Sundara Yarn,18
Sunday Fibre Co.,7
Sunday Knits,9
Sundial Design,8
Sunmeadow Alpacas,1
Sunny Cat,1
Sunny Day Fiber,1
Sunnyside Ellen,6
Sunrays Creations,9
Sunrise Alpacas,2
Sunrise Fiber Co.,20
Sunrise Haven Farm,2
Sunrise Valley Farm,1
Sunset Fibers,1
Sunset Ridge Alpacas,1
Sunset Stitches,9
Sunset Yarns,1
Sunshine Dye Works,1
Sunshine Dyeworks,3
Sunshine Fibers,1
Sunshine State Yarns by Laurel Run Alpacas,1
Sunshine Wool Works,2
Sunshine Yarn Fun,3
Sunshine Yarns,28
Sunsoaked Sister,5
Sunsoaked Yarns,7
Sunwest Handspun Yarns,1
Suomen Lanka Oy,5
Supa Yarn,2
Super Fine Yarn Co.,2
Super Knits,7
Super Squirrel Designs,9
Super Stitchy,5
SuperFox Rocks,1
SuperGarne,88
Supercraftygirl,7
Superfine Wool Australia,8
Superfine Yarn Co.,8
Superior Threads,3
Superkit,1
Supernatural Yarns,25
Supernova Dyeworks,8
Supernova Studio AU,5
Sur la Rive Côté Laine,3
SureStitch,1
Suri-Al Fibers,3
SuriPaco,3
Surly Sheep,1
Susan Andrew Collection,6
Susan Crawford Vintage,14
Susan's Family,2
Susan's Kitchen FiberArts,1
Susan's Snowflakes,4
Susanne's House of Wool,2
Susis Wollecke,1
Susquehanna Knitting Company,6
SussesSpindehjrne,6
Suzanne Banghart,1
Suzie Horne,1
Suzy Hausfrau,1
Suzy Sells Sea Shells,2
Suzy the Shepherdess,3
Svalan handfärgade garner,1
Svarta Fåret,23
Sveina Björk,1
Swaledale,1
Swamp Bunny Fiber + Goods,3
Swamp Gas Yarns,2
Swan,2
Swan Hollow Studio,1
Swans Island,16
Sweaterkits,14
Sweatermaker Yarns,13
Swedish Girl Hand Dyes,4
Sweet Annie Yarns,7
Sweet Breeze Yarns,3
Sweet Clement,8
Sweet Crochet,1
Sweet Fiber Yarns,21
Sweet Grass Wool,15
Sweet Knitted Bottoms,2
Sweet Mountain Crafts,1
Sweet Nesting,1
Sweet Paprika Designs,18
Sweet Pea Friends,1
Sweet Petunias,3
Sweet Sheep,3
Sweet Skein O'Mine,5
Sweet Skeins,1
Sweet Sparrow Yarns,20
Sweet Surrender,1
Sweet T Knits,3
Sweet Tea Yarns by MollyKleinDesign,6
Sweet Tree Hill Farm,2
SweetGeorgia Yarns,50
Sweeter Stash,1
Sweitzer's Fiber Mill,8
Swift Fiber Studio,9
Swift River Farm,2
Swift Yarns,17
Swish Yarns by CraftyWoolYarns,1
Swiss Mountain Silk,1
Switzer Land Farm,1
Swoon Fibers,33
Swoonish,4
SybilQcrafts,1
Sycamore Creek Farm,1
Sydney score line,1
Sylvan Tiger Yarn,7
Symak,1
Syn-Fil,4
Sysleriget,7
Systrabönd - Handlitun,1
Säie Wool,5
Søstrene Grene,9
T & H Fiber Works,7
T-Ray Woolies,1
T3 Weavers,1
T:mi Pirkko Kähönen,1
TECHNO,1
THE FIBER IMP,9
THYBO Hand Dyed,2
TJ Morris Ltd,2
TJOCKT,4
TK Fibres and More,1
TLS,3
TM Imports,5
TMA Yarns,1
TOEcreations,3
TOFT,5
TPRPYN,1
TQF,1
TRS Trading Group,6
TSCArtyarns,9
TSM,3
TVI Majsperk,1
TVU,1
TYH Supplies,1
Tabby Allsorts,1
Tabby Cat Fibre Arts,17
Tactile Fiber Arts Studio,20
TactileDactyl Textile Shop,5
TaddieBeeKnitting,5
Tadpoles for Ewe,1
Tahki Yarns,22
Taiga Luxury,8
Tailored Strands,9
TailsandSnouts,3
Tait and Style,1
Taito Etelä-Pohjanmaa,1
Taito Itä-Suomi,2
Taito Keski-Pohjanmaa,1
Taito Pirkanmaa,6
Taivaanrantayarn,2
Take Flight Creations,2
Tako Yarns,1
Tale & Tendril,11
Tale Spun Yarns,4
Talie Yarns,2
Tall Grass Farm,1
Tall Pine Yarn,1
Tall Polish Girl,1
Tall Yarns,9
Taller de Cañamazo,1
Tamarack Farm Sheep & Wool,2
Tamarack Hill Farm,1
Tamayura Yarn,10
Tamiwicolors,6
Tamm,8
Tanakagen,1
Tanana Yarns,6
Tangle and Stash,6
Tangled STRings,1
Tangled Yarns,11
Tangledmania Dyed Yarn,3
Tangledstrings Yarn,1
Tanglewood Fiber Creations,10
Tanis Fiber Arts,21
Tansy Yarn Company,1
Tant Hulda,4
Tant Kofta,12
Tant Thea,2
Tante Grøn,8
Taobao,2
Tapetes de Lana,1
Tarekices,1
Target,4
Tarndie,2
Tarndwarncoort (Tarndie),7
Tasche Fiberarts,1
Tashagem,2
Tatrawool,1
Taunuswolle,1
Tausendschön,28
Tausendundeinefarbe,2
Tawny,5
Taylor Made Yarns,1
Taylored Fibers,13
Te Awa Wools,7
TeDdY's Wool,27
Tea & Trinket Yarns,1
Teal River Crafts,1
Teal Torch Knits,8
TedKnitsUK,4
Teddy,32
Tedi Handmade with Love,27
Tedman & Kvist,8
Teenybutton Studio,15
Tehete,4
Teinturlurée,13
Tejedora Chile,1
Tejeme Lanas,1
Tejeritas,2
Tejiendo Cariño,1
Tejo lo Que Hilo,14
Tek-Tek,2
Teksrena,3
Tekstiiliteollisuus Oy,2
Telespinn,5
Tell Tale Yarn Company,6
Telle Mère Telle Fille,2
Telling Yarns,6
Tempestry Project,1
Temporal Spin,2
Tempted Hand Painted,19
Tempting Ewe Yarns,11
Ten Talents Pepper's Promise Natural Yarns,1
Tenacious Fibers,2
Teoriya,15
Terca Oveja,1
Teresa Ruch Designs,6
Teri Dow - The Ungrateful Wench,4
Terilyn Needleart,2
Terra  Fiber,1
Terrapin Fiberworks,5
Terroir Laine,7
Tess Dawson,9
Tess' Designer Yarns,36
Tessan,5
Tessiland,6
Teteks,10
Teton Yarn Company,6
Texas Dyed Wool,7
Texas in My Hands,1
Texelana,1
Texelse Schapenwol,4
Texin,1
Texscape Fibers,1
Textil Andino,2
Textil-garn,3
Textile Traders,1
Textile Witch,1
Textiles A Mano,22
Textiles de la Marque,47
Textura Trading Company,1
Th'Red Head Designs,6
Thank Ewe,4
That Crazy Stitch,1
That Darn Yarn Shop & Fibre Mill,1
That Yarn Habit,4
ThatsMyColorYarnShop,2
The 100th Sheep,2
The 24 Mile Hollow Yarn Co.,3
The Accidental Knitter,3
The Alpaca Yarn Co.,18
The Angora Moose,3
The Art of Crochet,1
The Art of Knitting,1
The Artful Ewe,20
The Arts At Eagle's Find,1
The Asylum For Wayward Yarn,11
The Australian Wool Store,13
The Autumn Acorn,1
The Aylesford Flock,1
The Backcountry Knitter,5
The BagSmith®,6
The Barbed Dragon,3
The Bear Necessities,1
The Bearded Purl,1
The Bird and the Fish,5
The Birlinn Yarn Company,4
The Black Lamb,8
The Black Purls Yarn Shop,2
The Black Squirrel,6
The Blue Brick,15
The Bold Stitcher,6
The Border Mill,8
The Border Tart,6
The Brave Little Thread,1
The CATT Lady,5
The Camel's Yarn,1
The Cashmere Goat,2
The Cat That Walks On Water,1
The Cat's Meow,2
The Cat's Pajamas,4
The Cauldron's Path,24
The Chenille Shack,4
The Clay Purl,5
The Clever Cat Knits,3
The Cloistered Lamb,1
The Color Spryte,9
The Color Wheel,6
The Coloured Cat,6
The Copper Corgi Fiber Studio,8
The Cosmic Bat Studio,1
The Cotton Garden,4
The Counting Sheep Farm,2
The Cozy Knitter,5
The Creative Knitter,1
The Creative Obsession,5
The Crochet Cove,3
The Cryptozoologist,1
The Cupcake Factory,4
The Dartmoor Yarn Company,1
The Dirt Fairy,2
The Discrete Unicorn,3
The Dotty Wool Co.,1
The Dutch Yarn Barn,4
The Dye Guy,7
The Dye Guys,1
The Dye Pot,4
The Dyeing Arts,12
The Elegant Ewe,1
The Enchanted Kettle,13
The Ewe n Dye,1
The Fabulous Mr G,2
The Falkland Wool Centre,1
The Farmer's Daughter Fibers,27
The Farmer's Daughter Fibers for Starlight Knitting Society,1
The Fawn & The Fox Yarns,9
The Fiber Seed,6
The Fiber Universe,1
The Fiberists,11
The Fibre Bin,1
The Fibre Co.,14
The Fibre Fox,10
The Fibre Kitchen,6
The Fibre Studio at Yarns to Dye For,27
The Fine Lime,1
The First Draft,7
The Flock Bransonas,9
The Flying Kettle,10
The Fox Hop,5
The Fox Yarn Co.,2
The Fox and the Knight,8
The Frosted Stitch,7
The Fuzzy Bunny,5
The Gaynor Homestead,4
The Gingko Leaf,1
The Girl Who Crafted,2
The Golden Purls,8
The Good Moss,2
The Good Sheep,3
The Good Shepherd,2
The Gossamer Web,8
The Granny Square,1
The Great Skein,2
The Green Button Jar,5
The Grey Sheep Co,10
The Grinning Cat,2
The Grizzly Wool,4
The Handspinner Having Fun,6
The Happy Buffalo,1
The Happy Little Dye Pot,2
The Happy Little Sheep,4
The Harris Tweed Co. Grosebay,3
The Hebridean Woolshed,3
The Hen House,2
The Herdy Company,1
The High Fiber Diet,1
The Homestead Hobbyist,5
The Hook Nook,5
The House of Hemp,7
The House of Wool,2
The Humble Bumble Fibers Co.,4
The Hummingbird Moon,10
The Inner Stitch,3
The Irish Ewe,1
The Jewell's Handmades,1
The Kindly Dyer,4
The Kinetic Knitter Yarns,3
The Kitten Knits,1
The Knit Knacks,1
The Knitsmith,1
The Knitted Brow,3
The Knitted Geek Yarns,1
The Knitter's Sole,1
The Knitter's Yarn,2
The Knitters Attic,1
The Knitting Academy,2
The Knitting Artist,5
The Knitting Basket,1
The Knitting Boutique,27
The Knitting Gift Shop,2
The Knitting Goddess UK,20
The Knitting Loft,5
The Knitting Nimrod Collective,1
The Knitting Ninja,2
The Knitting Shop,2
The Knitting Siren,4
The Knitting Tree,1
The Knittin’ Coop,1
The Lab Fibers,1
The Lace Knittery,1
The Lamb & Kid,6
The Last Resort Farm,3
The Lazy Lamb Yarn Shop,1
The Lemonade Shop,18
The Little Foxes,5
The Little Grey Girl,2
The Little Knitting Company,22
The Little Mount Yarn Co.,3
The Lonely Knitter,1
The Loom,6
The Loom Room,1
The Loop House,2
The Loopy Ewe,7
The Loveliest Yarn Company,1
The Lovely Woods,1
The Loving Path Fibre Arts,11
The Mannings,1
The Mercerie,1
The Mermaids Purse Yarns,4
The Merry Little Lamb,1
The Miller Girls,7
The Mimo Yarn Co,4
The Modern Ewe,1
The Mottled Sheep,1
The Mouse House Fiber Co.,2
The Mulberry Dyer,6
The Musk Ox Farm,6
The Nappy Garden,2
The National Trust,2
The Natural Collection,3
The Natural Fibre Company,3
The Net Loft,1
The New Zealand Yarn Company,3
The Noble Fox Yarn Co.,2
The Noble Thread,3
The Nude Ewe,1
The Old Piggery,10
The One String,4
The Painted Tiger,24
The Pampered Pachyderm,4
The PassioKnit Spinner,3
The Perfect Knit,1
The Perfect Stitch Fibre Co,4
The Plucky Knitter,68
The Price Brand,2
The Princess Rooms,1
The Project Bag,1
The Purl Scout,2
The Purled Llama,7
The Queen Must Dye,2
The Queen's Ransome,2
The Quizzical Owl,6
The Raggedy Cat,3
The Ranches Angoras,1
The Rare Creature,1
The Rare Yarns Company,15
The Red Button Tree,1
The Red Pansy,8
The Rocking Yak,5
The Roving Lampman,2
The Royal Bee Yarn Company,8
The Ruby Key,3
The Sassy Sheep,9
The Sassy Skein,3
The Scranton Stitcher,4
The Seventh Girl,3
The Shearer's Yarn,1
The Shearing Shed,1
The Shearing Shed NZ,1
The Sheep Shed,1
The Sheepwalk Fiber Arts Studio,7
The Sheepy Kitty,1
The Sheepyshire,13
"The Shepherd's Mill, Inc.",4
The Small Bird Workshop,19
The Soapy Sheep,1
The Spectrum Collection,7
The Spindle Tree,4
The Spinnacle Fiber Arts,7
The Spinner's Web,1
The Spinning Daisy,5
The Spinning Mill,1
The Spun Monkey,4
The Spun Plum,2
The Spunky Sheep Fiber Farm,2
The Stationary Nomad Studios,6
The Sugared Sheep,3
The Swatchmaker,1
The Tabula Rasa Farm,5
The Third Piece,3
The Thylacine,11
The True North Creative,4
The Twice Sheared Sheep,1
The Twisted Knitter Hand Dyed Originals,3
The Ugly Room,1
The Uncommon Thread,37
The Unique Sheep,35
The Urban Purl,12
The Verdant Gryphon,5
The Vildish Twist,2
The Violet Valentine,5
The Wandering Flock,6
The Wayward Nation,1
The Weavers Loft,11
The Whimsical Ewe,3
The Whispering Woodturner,1
The Whorl's End,1
The Wicked Knittah,9
The Winter Collection,1
The Wired Alpaca,2
The Witch's Brew,9
The Women’s Institute,7
The Woobles,1
The Woodland Pixie,3
The Wool Barn,8
The Wool Baron,10
The Wool Box,8
The Wool Company,6
The Wool Dispensary,14
The Wool Kitchen,9
The Wool Peddler,5
The Wool Seeker,6
The Wool Shed Shop,1
The Wool Shed UK,2
The Woolchemist,1
The Woolen Homestead,4
The Woolen Rabbit,29
The Woolery,1
The Wooliers,4
The Woollen Mill Shop,1
The Woolly Dragon,9
The Woolly Ferret,1
The Woolly Skein,9
The Woolly Tangle,2
The Woolly Thistle,1
The Woolroom @ Longmeadow Farm,14
The Woolshed,3
The Woolshed Canaan,4
The Wooly Cabin,3
The Wooly Owl Yarn Shoppe,7
The Works,1
The World of Nature,1
The Woven Co,4
The Yarn Addict Co,12
The Yarn Badger,6
The Yarn Barn at Blessed Criations,3
The Yarn Bearer,3
The Yarn Cafe UK,1
The Yarn Collective,7
The Yarn Company,1
The Yarn Dynamic,4
The Yarn Farm,1
The Yarn Gallery,11
The Yarn Gnome,6
The Yarn Jar,4
The Yarn Lab,1
The Yarn Lab UK,3
The Yarn Mama LLC,2
The Yarn Medic,1
The Yarn Shop at Alma Park,10
The Yarn Snob,1
The Yarn Tart,1
The Yarn Therapist,6
The Yarn Tree,3
The Yarn Yard,31
The Yarn and I,1
The Yarn and Us,2
The Yarn at Home Mom,6
The Yarnbrary,3
The Yarnery,3
The Yarnkeeper,2
The Yarns of Rhichard Devrieze,7
The Yarny Octopus,2
The deBoer Yarn Co.,3
The lemon hound,20
TheDanishDyelot,7
TheFiberCalling,1
TheLopsidedCrafter,1
TheMotherofPurl,8
TheYarnAndUs,1
Thelittlewolfknits,7
TheresaShinglerKnits,1
Thick Skein,2
Thimble and Purl,1
Things Created Equal,5
Think Bamboo,3
Third Vault Yarns,18
Thirteen Mile Lamb and Wool Co.,3
Thirteen Mile Yarns,2
This Craft or That,9
This Fancy Yarn,1
This and That Farm,1
This is Wool.,1
Thistle & Hart Fiber Co.,3
Thorn Bird Bear Yarns,2
Thorndolly Yarn,1
Thorne Farm,1
Thorobred,9
Thought To Thread,2
Thoughtful Rose Supply,1
Thread Art,4
Thread and Maple,1
ThreadBear Dyeworks,4
ThreadBear Fiber Arts Studio,3
ThreadHead Knits Co.,13
Threaded Embrace,6
Threads & Tales Artisan Yarn,1
Threads by Megan Nicole,9
Three Bags Full,1
Three Bears Yarn,7
Three Cats Yarn,6
Three Eves Boutique,1
Three Ewes Twisted in Fiber,1
Three Fates,13
Three Irish Girls,42
Three Little Crows Fibre Arts,4
Three Mums' Yarn,5
Three Pines Studio,1
Three Sisters Fiber Co.,4
Three Trees Fibrecrafts,1
Three Violet Buttons,2
Three Waters Farm,9
Thriving Hive Studio,4
Through The Wardrobe Yarn Company,3
Thunderbird Lodge,1
Thy Lam,1
Tia's Terrific Threads,3
Tiansizhumian,2
Tiboodoo's,3
Tidal Yarns,3
Tieke - Garne & Wolle,24
Tierra Wools,3
Tiger,20
Tiger & Vian,1
Tight-Knit Yarn,1
Tika Design,2
Tillie-O,1
Tilly's,1
Tilting Planet,6
Timber And Twine co.,1
Timber Creek Farm,1
Timber Yarns,4
Timeless Creations,2
Timeless Textiles,1
Times Remembered,5
Timothy Street Yarns,1
Tin Can Knits,1
Tina's Toasty Toes,8
Tina's Twisted Fiber,2
Tina's Twisted Fibers,4
Tina’s Twisted Fibers,7
Tinctoria,1
Tinctura Laine,5
Tinctured String.,1
Tines,1
Tink,8
Tinki,1
Tinsel Factory Fibers,1
Tintagel Farm,3
Tinted Tangles,1
Tintoria di Quaregna Naturale,1
Tiny Dino Studios,4
Tiny Human Knits,4
Tiny Owl Yarn,1
Tiny Teal Handcrafted,2
Tiny Toadstool Cottage,7
Tiny Turtle Teacake,2
Tinyhumanknits,1
Tippy Tree Yarns,10
Tipsy Sheep Yarn,3
Tiroler Heimatwerk,1
Tissien,2
Titan Wool,33
TitanWool,1
TitiTyy,1
Tivoli,58
To Dye For Yarn Company,1
To The Macks Yarn Co.,7
To-Ply Fiber Arts,5
ToPly Fiber Arts,1
Toad Hollow Yarns,8
Tobbi,1
Toby Roxane Designs,12
Today I Feel Yarn,4
Todd & Duncan,2
Tofino Knit Co.,3
Tofubean,1
Tog & Thel,1
Toika,7
Toil and Trouble,13
Tokyo Art Center,2
Tollegno 1900,1
Tolt Yarn and Wool,3
Toluca Knit,3
Tolvila Wool,1
Tonofwool,1
Tool Bench Hardware,1
Toots LeBlanc & Co,9
Top of the Hill Alpacas,1
Topsy Farms,3
Toptex,9
Toscano,5
Tosco Filati,1
Totally Rad Yarn,4
TotallyInkedYarn,2
Touch Yarns,19
Touch of Color Fiber,1
Town Dyer,2
Town End Yarns,13
Townhouse Yarns,15
Tradeka,1
Traeger Textil,13
Trailhead Yarns and Fibre,4
Trailing Clouds,4
Train Track Fiber Designs,5
Trap-art,1
Travelknitter,6
Travelling Threads,3
Tre G srl,1
Tre Sfide,1
TreasureGoddess Yarn,12
Treasured Yarns,1
Tree Frog Knits,10
Treehouse Knits,12
Treenway Silks,14
Treetops Colours,1
Trefriw Woollen Mills,5
Treliske,4
Trend Yarns,2
Trendsetter Yarns,52
Tri'Coterie,65
Tria Fata Fibre Arts,9
Tribe Yarns,1
Tributary Yarns,4
Trichromat Yarns,4
Tricked Out Ewe,2
Tricoart SL,1
Tricot & Stitch,13
Tricot Café,8
Tricot Filati,1
Tricot Treat,1
Tricot et Talons Hauts,1
Tricote moi un mouton,1
Tricotez-Moi,3
Tricotin,1
Tricots Brancal,31
Tricô Tricô Fios,3
Trilogy Yarns,13
Trimm,2
Trinity Ridge Alpacas,1
Trio Wolle AG,10
Trippin' with Dixi,10
Triskelion,49
Tristabelle Yarns,2
Troitsk Yarn троицкая пряжа,83
Troll Bridge Farm,1
Trollenwol,3
Trolli im Rausch der Farben,1
Tropical Lane,26
True Love Fiber,2
True2Ewe,1
Truly Hooked,21
Trysil Garn,31
TréLiz,22
Tsuki Mountain Fibres,3
Tucana's Dream,1
TuckerWoods Artisan Yarns & Fibers,18
Tuesday Morning,2
Tuftytoes Yarn,1
Tukuvilla OY,1
Tukuwool,6
Tulancingo,2
Tulip Custom Color Lab,2
Tulip Tree Yarn,1
Tulliver Yarn,5
Tumble Mountain Yarns,1
Tumbleweed Yarn,5
Tumulus Fiber Mill,1
Tunç,1
Turn,3
Turquía,1
Turtle Cove Farm,3
TurtleDove Yarns,5
TurtleMade,8
Turtlepurl Yarns,20
Tuscan Rose,1
Tushetian National Handicraft Industry,1
Tusindfryd,3
Tuskenknits,17
Tutti Frutti,1
Tutto Santa Fe,3
Tvořivá ovečka,2
Tweedy Todd,9
Twice Baked Yarns,2
Twiggi Knits!!,3
Twigs + Twine Yarn Co.,1
Twilight,1
Twilight Knits,1
Twill & Print,3
Twilleys of Stamford,13
Twin Mommy Creations,7
Twin Oaks Farm,7
Twinboysan,1
Twine.,2
Twinkknits,2
Twinkle Handknits,2
Twinkly Knits,3
Twirl,5
Twist & Twine Yarns,1
Twist Fiber Studio,12
Twist of Fate,4
Twist of Fate Spinnery,2
"Twist, Yarns of Intrigue",40
Twisted Ambitions Yarn,4
Twisted Fae Fibre Works,1
Twisted Fiber,8
Twisted Fiber Art,34
